,Episodes,Avg_rewards,alpha,gamma,epsilon
659,6591,191.4,0.6,0.99,0.1
660,6601,153.4,0.6,0.99,0.1
661,6611,220.8,0.6,0.99,0.1
662,6621,217.3,0.6,0.99,0.1
663,6631,118.7,0.6,0.99,0.1
664,6641,154.3,0.6,0.99,0.1
665,6651,243.2,0.6,0.99,0.1
666,6661,275.4,0.6,0.99,0.1
667,6671,249.5,0.6,0.99,0.1
668,6681,223.6,0.6,0.99,0.1
669,6691,221.7,0.6,0.99,0.1
670,6701,167.0,0.6,0.99,0.1
671,6711,236.9,0.6,0.99,0.1
672,6721,252.2,0.6,0.99,0.1
673,6731,169.6,0.6,0.99,0.1
674,6741,242.6,0.6,0.99,0.1
675,6751,203.5,0.6,0.99,0.1
676,6761,116.0,0.6,0.99,0.1
677,6771,163.9,0.6,0.99,0.1
678,6781,91.5,0.6,0.99,0.1
679,6791,141.4,0.6,0.99,0.1
680,6801,270.8,0.6,0.99,0.1
681,6811,152.4,0.6,0.99,0.1
682,6821,136.9,0.6,0.99,0.1
683,6831,121.7,0.6,0.99,0.1
684,6841,164.9,0.6,0.99,0.1
685,6851,300.7,0.6,0.99,0.1
686,6861,182.0,0.6,0.99,0.1
687,6871,173.6,0.6,0.99,0.1
688,6881,205.2,0.6,0.99,0.1
689,6891,173.6,0.6,0.99,0.1
690,6901,140.3,0.6,0.99,0.1
691,6911,126.5,0.6,0.99,0.1
692,6921,181.5,0.6,0.99,0.1
693,6931,84.5,0.6,0.99,0.1
694,6941,154.7,0.6,0.99,0.1
695,6951,119.7,0.6,0.99,0.1
696,6961,149.7,0.6,0.99,0.1
697,6971,117.6,0.6,0.99,0.1
698,6981,126.1,0.6,0.99,0.1
699,6991,109.8,0.6,0.99,0.1
700,7001,181.8,0.6,0.99,0.1
701,7011,146.0,0.6,0.99,0.1
702,7021,197.9,0.6,0.99,0.1
703,7031,132.7,0.6,0.99,0.1
704,7041,88.9,0.6,0.99,0.1
705,7051,126.5,0.6,0.99,0.1
706,7061,146.8,0.6,0.99,0.1
707,7071,111.8,0.6,0.99,0.1
708,7081,179.1,0.6,0.99,0.1
709,7091,202.7,0.6,0.99,0.1
710,7101,205.4,0.6,0.99,0.1
711,7111,213.0,0.6,0.99,0.1
712,7121,162.3,0.6,0.99,0.1
713,7131,220.5,0.6,0.99,0.1
714,7141,267.2,0.6,0.99,0.1
715,7151,173.5,0.6,0.99,0.1
716,7161,164.0,0.6,0.99,0.1
717,7171,173.9,0.6,0.99,0.1
718,7181,181.7,0.6,0.99,0.1
719,7191,213.7,0.6,0.99,0.1
720,7201,319.4,0.6,0.99,0.1
721,7211,240.2,0.6,0.99,0.1
722,7221,179.3,0.6,0.99,0.1
723,7231,214.6,0.6,0.99,0.1
724,7241,112.4,0.6,0.99,0.1
725,7251,282.4,0.6,0.99,0.1
726,7261,196.0,0.6,0.99,0.1
727,7271,210.8,0.6,0.99,0.1
728,7281,166.6,0.6,0.99,0.1
729,7291,171.7,0.6,0.99,0.1
730,7301,175.9,0.6,0.99,0.1
731,7311,147.9,0.6,0.99,0.1
732,7321,236.4,0.6,0.99,0.1
733,7331,119.2,0.6,0.99,0.1
734,7341,125.0,0.6,0.99,0.1
735,7351,174.9,0.6,0.99,0.1
736,7361,107.4,0.6,0.99,0.1
737,7371,115.0,0.6,0.99,0.1
738,7381,154.3,0.6,0.99,0.1
739,7391,119.2,0.6,0.99,0.1
740,7401,171.2,0.6,0.99,0.1
741,7411,160.8,0.6,0.99,0.1
742,7421,150.1,0.6,0.99,0.1
743,7431,156.0,0.6,0.99,0.1
744,7441,183.3,0.6,0.99,0.1
745,7451,237.8,0.6,0.99,0.1
746,7461,210.5,0.6,0.99,0.1
747,7471,238.8,0.6,0.99,0.1
748,7481,229.6,0.6,0.99,0.1
749,7491,282.0,0.6,0.99,0.1
750,7501,169.8,0.6,0.99,0.1
751,7511,202.4,0.6,0.99,0.1
752,7521,202.8,0.6,0.99,0.1
753,7531,125.6,0.6,0.99,0.1
754,7541,221.8,0.6,0.99,0.1
755,7551,159.9,0.6,0.99,0.1
756,7561,170.3,0.6,0.99,0.1
757,7571,220.1,0.6,0.99,0.1
758,7581,245.6,0.6,0.99,0.1
759,7591,230.9,0.6,0.99,0.1
760,7601,190.0,0.6,0.99,0.1
761,7611,198.1,0.6,0.99,0.1
762,7621,163.7,0.6,0.99,0.1
763,7631,188.2,0.6,0.99,0.1
764,7641,286.5,0.6,0.99,0.1
765,7651,248.7,0.6,0.99,0.1
766,7661,232.6,0.6,0.99,0.1
767,7671,197.6,0.6,0.99,0.1
768,7681,198.7,0.6,0.99,0.1
769,7691,180.8,0.6,0.99,0.1
770,7701,180.6,0.6,0.99,0.1
771,7711,152.8,0.6,0.99,0.1
772,7721,188.3,0.6,0.99,0.1
773,7731,218.8,0.6,0.99,0.1
774,7741,270.2,0.6,0.99,0.1
775,7751,100.8,0.6,0.99,0.1
776,7761,83.6,0.6,0.99,0.1
777,7771,163.6,0.6,0.99,0.1
778,7781,347.7,0.6,0.99,0.1
779,7791,283.1,0.6,0.99,0.1
780,7801,149.8,0.6,0.99,0.1
781,7811,206.2,0.6,0.99,0.1
782,7821,341.6,0.6,0.99,0.1
783,7831,294.5,0.6,0.99,0.1
784,7841,211.5,0.6,0.99,0.1
785,7851,204.2,0.6,0.99,0.1
786,7861,226.5,0.6,0.99,0.1
787,7871,194.6,0.6,0.99,0.1
788,7881,205.8,0.6,0.99,0.1
789,7891,197.9,0.6,0.99,0.1
790,7901,277.2,0.6,0.99,0.1
791,7911,194.2,0.6,0.99,0.1
792,7921,204.5,0.6,0.99,0.1
793,7931,225.9,0.6,0.99,0.1
794,7941,313.5,0.6,0.99,0.1
795,7951,274.7,0.6,0.99,0.1
796,7961,260.0,0.6,0.99,0.1
797,7971,302.8,0.6,0.99,0.1
798,7981,199.7,0.6,0.99,0.1
799,7991,278.0,0.6,0.99,0.1
800,8001,246.8,0.6,0.99,0.1
801,8011,162.0,0.6,0.99,0.1
802,8021,290.1,0.6,0.99,0.1
803,8031,181.5,0.6,0.99,0.1
804,8041,247.5,0.6,0.99,0.1
805,8051,212.9,0.6,0.99,0.1
806,8061,160.8,0.6,0.99,0.1
807,8071,219.8,0.6,0.99,0.1
808,8081,315.3,0.6,0.99,0.1
809,8091,247.7,0.6,0.99,0.1
810,8101,269.3,0.6,0.99,0.1
811,8111,247.7,0.6,0.99,0.1
812,8121,195.8,0.6,0.99,0.1
813,8131,343.0,0.6,0.99,0.1
814,8141,236.6,0.6,0.99,0.1
815,8151,238.4,0.6,0.99,0.1
816,8161,187.6,0.6,0.99,0.1
817,8171,181.0,0.6,0.99,0.1
818,8181,212.7,0.6,0.99,0.1
819,8191,186.6,0.6,0.99,0.1
820,8201,148.5,0.6,0.99,0.1
821,8211,190.0,0.6,0.99,0.1
822,8221,160.9,0.6,0.99,0.1
823,8231,185.5,0.6,0.99,0.1
824,8241,207.2,0.6,0.99,0.1
825,8251,330.4,0.6,0.99,0.1
826,8261,307.8,0.6,0.99,0.1
827,8271,250.0,0.6,0.99,0.1
828,8281,228.1,0.6,0.99,0.1
829,8291,165.4,0.6,0.99,0.1
830,8301,238.3,0.6,0.99,0.1
831,8311,156.6,0.6,0.99,0.1
832,8321,148.0,0.6,0.99,0.1
833,8331,146.0,0.6,0.99,0.1
834,8341,108.8,0.6,0.99,0.1
835,8351,210.9,0.6,0.99,0.1
836,8361,240.9,0.6,0.99,0.1
837,8371,186.3,0.6,0.99,0.1
838,8381,198.1,0.6,0.99,0.1
839,8391,296.2,0.6,0.99,0.1
840,8401,147.1,0.6,0.99,0.1
841,8411,228.1,0.6,0.99,0.1
842,8421,166.8,0.6,0.99,0.1
843,8431,190.2,0.6,0.99,0.1
844,8441,120.5,0.6,0.99,0.1
845,8451,157.3,0.6,0.99,0.1
846,8461,145.2,0.6,0.99,0.1
847,8471,213.8,0.6,0.99,0.1
848,8481,216.5,0.6,0.99,0.1
849,8491,180.3,0.6,0.99,0.1
850,8501,165.4,0.6,0.99,0.1
851,8511,168.9,0.6,0.99,0.1
852,8521,212.3,0.6,0.99,0.1
853,8531,152.3,0.6,0.99,0.1
854,8541,168.9,0.6,0.99,0.1
855,8551,152.2,0.6,0.99,0.1
856,8561,159.7,0.6,0.99,0.1
857,8571,324.6,0.6,0.99,0.1
858,8581,285.1,0.6,0.99,0.1
859,8591,282.4,0.6,0.99,0.1
860,8601,205.0,0.6,0.99,0.1
861,8611,222.7,0.6,0.99,0.1
862,8621,203.6,0.6,0.99,0.1
863,8631,189.8,0.6,0.99,0.1
864,8641,229.3,0.6,0.99,0.1
865,8651,182.4,0.6,0.99,0.1
866,8661,225.0,0.6,0.99,0.1
867,8671,197.8,0.6,0.99,0.1
868,8681,149.5,0.6,0.99,0.1
869,8691,206.5,0.6,0.99,0.1
870,8701,175.5,0.6,0.99,0.1
871,8711,194.8,0.6,0.99,0.1
872,8721,182.7,0.6,0.99,0.1
873,8731,236.7,0.6,0.99,0.1
874,8741,132.7,0.6,0.99,0.1
875,8751,196.5,0.6,0.99,0.1
876,8761,195.7,0.6,0.99,0.1
877,8771,187.0,0.6,0.99,0.1
878,8781,221.1,0.6,0.99,0.1
879,8791,160.1,0.6,0.99,0.1
880,8801,133.4,0.6,0.99,0.1
881,8811,213.2,0.6,0.99,0.1
882,8821,241.4,0.6,0.99,0.1
883,8831,207.3,0.6,0.99,0.1
884,8841,266.2,0.6,0.99,0.1
885,8851,223.2,0.6,0.99,0.1
886,8861,184.3,0.6,0.99,0.1
887,8871,240.7,0.6,0.99,0.1
888,8881,174.1,0.6,0.99,0.1
889,8891,156.1,0.6,0.99,0.1
890,8901,174.0,0.6,0.99,0.1
891,8911,199.8,0.6,0.99,0.1
892,8921,256.5,0.6,0.99,0.1
893,8931,328.4,0.6,0.99,0.1
894,8941,274.2,0.6,0.99,0.1
895,8951,252.3,0.6,0.99,0.1
896,8961,345.9,0.6,0.99,0.1
897,8971,218.5,0.6,0.99,0.1
898,8981,221.7,0.6,0.99,0.1
899,8991,282.6,0.6,0.99,0.1
900,9001,173.9,0.6,0.99,0.1
901,9011,161.4,0.6,0.99,0.1
902,9021,261.6,0.6,0.99,0.1
903,9031,203.1,0.6,0.99,0.1
904,9041,230.0,0.6,0.99,0.1
905,9051,258.4,0.6,0.99,0.1
906,9061,172.3,0.6,0.99,0.1
907,9071,178.9,0.6,0.99,0.1
908,9081,178.2,0.6,0.99,0.1
909,9091,301.2,0.6,0.99,0.1
910,9101,261.0,0.6,0.99,0.1
911,9111,207.6,0.6,0.99,0.1
912,9121,172.1,0.6,0.99,0.1
913,9131,283.0,0.6,0.99,0.1
914,9141,226.9,0.6,0.99,0.1
915,9151,305.4,0.6,0.99,0.1
916,9161,172.5,0.6,0.99,0.1
917,9171,257.9,0.6,0.99,0.1
918,9181,191.0,0.6,0.99,0.1
919,9191,138.5,0.6,0.99,0.1
920,9201,124.9,0.6,0.99,0.1
921,9211,164.1,0.6,0.99,0.1
922,9221,140.8,0.6,0.99,0.1
923,9231,147.5,0.6,0.99,0.1
924,9241,137.9,0.6,0.99,0.1
925,9251,176.4,0.6,0.99,0.1
926,9261,166.8,0.6,0.99,0.1
927,9271,266.7,0.6,0.99,0.1
928,9281,363.8,0.6,0.99,0.1
929,9291,174.8,0.6,0.99,0.1
930,9301,228.8,0.6,0.99,0.1
931,9311,248.4,0.6,0.99,0.1
932,9321,198.4,0.6,0.99,0.1
933,9331,193.6,0.6,0.99,0.1
934,9341,163.0,0.6,0.99,0.1
935,9351,192.9,0.6,0.99,0.1
936,9361,222.0,0.6,0.99,0.1
937,9371,270.0,0.6,0.99,0.1
938,9381,251.1,0.6,0.99,0.1
939,9391,182.6,0.6,0.99,0.1
940,9401,229.6,0.6,0.99,0.1
941,9411,273.6,0.6,0.99,0.1
942,9421,236.1,0.6,0.99,0.1
943,9431,212.2,0.6,0.99,0.1
944,9441,282.1,0.6,0.99,0.1
945,9451,222.7,0.6,0.99,0.1
946,9461,239.4,0.6,0.99,0.1
947,9471,301.2,0.6,0.99,0.1
948,9481,241.1,0.6,0.99,0.1
949,9491,297.9,0.6,0.99,0.1
950,9501,342.7,0.6,0.99,0.1
951,9511,339.8,0.6,0.99,0.1
952,9521,237.7,0.6,0.99,0.1
953,9531,153.3,0.6,0.99,0.1
954,9541,154.0,0.6,0.99,0.1
955,9551,176.0,0.6,0.99,0.1
956,9561,223.1,0.6,0.99,0.1
957,9571,218.2,0.6,0.99,0.1
958,9581,215.9,0.6,0.99,0.1
959,9591,241.7,0.6,0.99,0.1
960,9601,192.3,0.6,0.99,0.1
961,9611,124.8,0.6,0.99,0.1
962,9621,175.1,0.6,0.99,0.1
963,9631,171.3,0.6,0.99,0.1
964,9641,215.9,0.6,0.99,0.1
965,9651,243.1,0.6,0.99,0.1
966,9661,198.3,0.6,0.99,0.1
967,9671,258.5,0.6,0.99,0.1
968,9681,112.6,0.6,0.99,0.1
969,9691,162.2,0.6,0.99,0.1
970,9701,212.8,0.6,0.99,0.1
971,9711,202.4,0.6,0.99,0.1
972,9721,343.6,0.6,0.99,0.1
973,9731,226.1,0.6,0.99,0.1
974,9741,177.5,0.6,0.99,0.1
975,9751,199.1,0.6,0.99,0.1
976,9761,326.0,0.6,0.99,0.1
977,9771,282.1,0.6,0.99,0.1
978,9781,272.0,0.6,0.99,0.1
979,9791,204.9,0.6,0.99,0.1
980,9801,369.4,0.6,0.99,0.1
981,9811,228.8,0.6,0.99,0.1
982,9821,189.2,0.6,0.99,0.1
983,9831,206.7,0.6,0.99,0.1
984,9841,271.5,0.6,0.99,0.1
985,9851,278.6,0.6,0.99,0.1
986,9861,237.8,0.6,0.99,0.1
987,9871,382.7,0.6,0.99,0.1
988,9881,288.8,0.6,0.99,0.1
989,9891,203.3,0.6,0.99,0.1
990,9901,307.3,0.6,0.99,0.1
991,9911,267.9,0.6,0.99,0.1
992,9921,204.5,0.6,0.99,0.1
993,9931,325.3,0.6,0.99,0.1
994,9941,224.1,0.6,0.99,0.1
995,9951,237.2,0.6,0.99,0.1
996,9961,205.2,0.6,0.99,0.1
997,9971,182.1,0.6,0.99,0.1
998,9981,124.7,0.6,0.99,0.1
999,9991,181.1,0.6,0.99,0.1
1000,10001,233.4,0.6,0.99,0.1
1001,10011,187.7,0.6,0.99,0.1
1002,10021,141.0,0.6,0.99,0.1
1003,10031,184.8,0.6,0.99,0.1
1004,10041,218.5,0.6,0.99,0.1
1005,10051,216.8,0.6,0.99,0.1
1006,10061,246.5,0.6,0.99,0.1
1007,10071,260.1,0.6,0.99,0.1
1008,10081,264.5,0.6,0.99,0.1
1009,10091,236.2,0.6,0.99,0.1
1010,10101,224.7,0.6,0.99,0.1
1011,10111,274.6,0.6,0.99,0.1
1012,10121,335.3,0.6,0.99,0.1
1013,10131,252.0,0.6,0.99,0.1
1014,10141,178.1,0.6,0.99,0.1
1015,10151,222.3,0.6,0.99,0.1
1016,10161,176.5,0.6,0.99,0.1
1017,10171,175.0,0.6,0.99,0.1
1018,10181,297.2,0.6,0.99,0.1
1019,10191,182.3,0.6,0.99,0.1
1020,10201,166.8,0.6,0.99,0.1
1021,10211,174.2,0.6,0.99,0.1
1022,10221,159.6,0.6,0.99,0.1
1023,10231,187.8,0.6,0.99,0.1
1024,10241,279.3,0.6,0.99,0.1
1025,10251,201.3,0.6,0.99,0.1
1026,10261,181.8,0.6,0.99,0.1
1027,10271,231.5,0.6,0.99,0.1
1028,10281,161.6,0.6,0.99,0.1
1029,10291,147.4,0.6,0.99,0.1
1030,10301,215.1,0.6,0.99,0.1
1031,10311,228.4,0.6,0.99,0.1
1032,10321,201.3,0.6,0.99,0.1
1033,10331,288.1,0.6,0.99,0.1
1034,10341,241.7,0.6,0.99,0.1
1035,10351,250.1,0.6,0.99,0.1
1036,10361,164.5,0.6,0.99,0.1
1037,10371,231.8,0.6,0.99,0.1
1038,10381,356.0,0.6,0.99,0.1
1039,10391,152.4,0.6,0.99,0.1
1040,10401,200.1,0.6,0.99,0.1
1041,10411,185.5,0.6,0.99,0.1
1042,10421,225.4,0.6,0.99,0.1
1043,10431,214.5,0.6,0.99,0.1
1044,10441,318.2,0.6,0.99,0.1
1045,10451,255.8,0.6,0.99,0.1
1046,10461,281.6,0.6,0.99,0.1
1047,10471,222.6,0.6,0.99,0.1
1048,10481,424.8,0.6,0.99,0.1
1049,10491,350.5,0.6,0.99,0.1
1050,10501,226.6,0.6,0.99,0.1
1051,10511,183.2,0.6,0.99,0.1
1052,10521,151.5,0.6,0.99,0.1
1053,10531,140.5,0.6,0.99,0.1
1054,10541,310.5,0.6,0.99,0.1
1055,10551,112.6,0.6,0.99,0.1
1056,10561,177.6,0.6,0.99,0.1
1057,10571,174.6,0.6,0.99,0.1
1058,10581,164.0,0.6,0.99,0.1
1059,10591,188.0,0.6,0.99,0.1
1060,10601,190.8,0.6,0.99,0.1
1061,10611,167.5,0.6,0.99,0.1
1062,10621,115.8,0.6,0.99,0.1
1063,10631,217.3,0.6,0.99,0.1
1064,10641,235.1,0.6,0.99,0.1
1065,10651,203.2,0.6,0.99,0.1
1066,10661,177.1,0.6,0.99,0.1
1067,10671,109.2,0.6,0.99,0.1
1068,10681,214.6,0.6,0.99,0.1
1069,10691,206.7,0.6,0.99,0.1
1070,10701,289.7,0.6,0.99,0.1
1071,10711,216.6,0.6,0.99,0.1
1072,10721,194.0,0.6,0.99,0.1
1073,10731,282.3,0.6,0.99,0.1
1074,10741,222.7,0.6,0.99,0.1
1075,10751,203.0,0.6,0.99,0.1
1076,10761,153.7,0.6,0.99,0.1
1077,10771,196.9,0.6,0.99,0.1
1078,10781,169.2,0.6,0.99,0.1
1079,10791,237.2,0.6,0.99,0.1
1080,10801,346.2,0.6,0.99,0.1
1081,10811,321.1,0.6,0.99,0.1
1082,10821,226.3,0.6,0.99,0.1
1083,10831,220.8,0.6,0.99,0.1
1084,10841,196.6,0.6,0.99,0.1
1085,10851,173.9,0.6,0.99,0.1
1086,10861,127.5,0.6,0.99,0.1
1087,10871,277.6,0.6,0.99,0.1
1088,10881,200.7,0.6,0.99,0.1
1089,10891,258.9,0.6,0.99,0.1
1090,10901,296.9,0.6,0.99,0.1
1091,10911,293.4,0.6,0.99,0.1
1092,10921,183.8,0.6,0.99,0.1
1093,10931,159.8,0.6,0.99,0.1
1094,10941,268.7,0.6,0.99,0.1
1095,10951,287.6,0.6,0.99,0.1
1096,10961,186.1,0.6,0.99,0.1
1097,10971,167.1,0.6,0.99,0.1
1098,10981,143.7,0.6,0.99,0.1
1099,10991,246.1,0.6,0.99,0.1
1100,11001,263.9,0.6,0.99,0.1
1101,11011,323.0,0.6,0.99,0.1
1102,11021,246.5,0.6,0.99,0.1
1103,11031,160.3,0.6,0.99,0.1
1104,11041,232.8,0.6,0.99,0.1
1105,11051,198.0,0.6,0.99,0.1
1106,11061,232.8,0.6,0.99,0.1
1107,11071,200.4,0.6,0.99,0.1
1108,11081,207.7,0.6,0.99,0.1
1109,11091,203.2,0.6,0.99,0.1
1110,11101,255.4,0.6,0.99,0.1
1111,11111,190.1,0.6,0.99,0.1
1112,11121,271.2,0.6,0.99,0.1
1113,11131,181.2,0.6,0.99,0.1
1114,11141,226.0,0.6,0.99,0.1
1115,11151,224.5,0.6,0.99,0.1
1116,11161,364.9,0.6,0.99,0.1
1117,11171,296.5,0.6,0.99,0.1
1118,11181,308.0,0.6,0.99,0.1
1119,11191,394.5,0.6,0.99,0.1
1120,11201,292.5,0.6,0.99,0.1
1121,11211,268.4,0.6,0.99,0.1
1122,11221,254.9,0.6,0.99,0.1
1123,11231,118.2,0.6,0.99,0.1
1124,11241,234.7,0.6,0.99,0.1
1125,11251,309.8,0.6,0.99,0.1
1126,11261,370.4,0.6,0.99,0.1
1127,11271,249.0,0.6,0.99,0.1
1128,11281,334.1,0.6,0.99,0.1
1129,11291,304.8,0.6,0.99,0.1
1130,11301,279.5,0.6,0.99,0.1
1131,11311,277.6,0.6,0.99,0.1
1132,11321,283.2,0.6,0.99,0.1
1133,11331,225.0,0.6,0.99,0.1
1134,11341,185.9,0.6,0.99,0.1
1135,11351,139.0,0.6,0.99,0.1
1136,11361,264.8,0.6,0.99,0.1
1137,11371,231.9,0.6,0.99,0.1
1138,11381,253.4,0.6,0.99,0.1
1139,11391,210.3,0.6,0.99,0.1
1140,11401,250.7,0.6,0.99,0.1
1141,11411,209.8,0.6,0.99,0.1
1142,11421,281.9,0.6,0.99,0.1
1143,11431,286.5,0.6,0.99,0.1
1144,11441,211.9,0.6,0.99,0.1
1145,11451,301.0,0.6,0.99,0.1
1146,11461,271.2,0.6,0.99,0.1
1147,11471,282.0,0.6,0.99,0.1
1148,11481,301.6,0.6,0.99,0.1
1149,11491,261.9,0.6,0.99,0.1
1150,11501,226.2,0.6,0.99,0.1
1151,11511,347.4,0.6,0.99,0.1
1152,11521,260.1,0.6,0.99,0.1
1153,11531,180.2,0.6,0.99,0.1
1154,11541,191.1,0.6,0.99,0.1
1155,11551,234.0,0.6,0.99,0.1
1156,11561,246.7,0.6,0.99,0.1
1157,11571,257.9,0.6,0.99,0.1
1158,11581,210.0,0.6,0.99,0.1
1159,11591,260.8,0.6,0.99,0.1
1160,11601,290.2,0.6,0.99,0.1
1161,11611,384.8,0.6,0.99,0.1
1162,11621,280.0,0.6,0.99,0.1
1163,11631,386.8,0.6,0.99,0.1
1164,11641,380.8,0.6,0.99,0.1
1165,11651,296.3,0.6,0.99,0.1
1166,11661,205.3,0.6,0.99,0.1
1167,11671,221.0,0.6,0.99,0.1
1168,11681,231.0,0.6,0.99,0.1
1169,11691,245.1,0.6,0.99,0.1
1170,11701,202.6,0.6,0.99,0.1
1171,11711,163.2,0.6,0.99,0.1
1172,11721,330.9,0.6,0.99,0.1
1173,11731,321.6,0.6,0.99,0.1
1174,11741,304.3,0.6,0.99,0.1
1175,11751,216.9,0.6,0.99,0.1
1176,11761,272.7,0.6,0.99,0.1
1177,11771,306.7,0.6,0.99,0.1
1178,11781,201.4,0.6,0.99,0.1
1179,11791,202.8,0.6,0.99,0.1
1180,11801,356.2,0.6,0.99,0.1
1181,11811,162.1,0.6,0.99,0.1
1182,11821,275.0,0.6,0.99,0.1
1183,11831,156.3,0.6,0.99,0.1
1184,11841,298.2,0.6,0.99,0.1
1185,11851,231.4,0.6,0.99,0.1
1186,11861,293.8,0.6,0.99,0.1
1187,11871,264.8,0.6,0.99,0.1
1188,11881,170.9,0.6,0.99,0.1
1189,11891,198.4,0.6,0.99,0.1
1190,11901,167.9,0.6,0.99,0.1
1191,11911,167.8,0.6,0.99,0.1
1192,11921,257.5,0.6,0.99,0.1
1193,11931,286.6,0.6,0.99,0.1
1194,11941,290.4,0.6,0.99,0.1
1195,11951,166.6,0.6,0.99,0.1
1196,11961,231.7,0.6,0.99,0.1
1197,11971,221.5,0.6,0.99,0.1
1198,11981,159.1,0.6,0.99,0.1
1199,11991,243.8,0.6,0.99,0.1
1200,12001,271.5,0.6,0.99,0.1
1201,12011,267.3,0.6,0.99,0.1
1202,12021,218.4,0.6,0.99,0.1
1203,12031,178.2,0.6,0.99,0.1
1204,12041,143.9,0.6,0.99,0.1
1205,12051,163.7,0.6,0.99,0.1
1206,12061,115.6,0.6,0.99,0.1
1207,12071,130.4,0.6,0.99,0.1
1208,12081,245.5,0.6,0.99,0.1
1209,12091,219.5,0.6,0.99,0.1
1210,12101,222.0,0.6,0.99,0.1
1211,12111,294.2,0.6,0.99,0.1
1212,12121,235.8,0.6,0.99,0.1
1213,12131,219.2,0.6,0.99,0.1
1214,12141,160.4,0.6,0.99,0.1
1215,12151,201.2,0.6,0.99,0.1
1216,12161,236.0,0.6,0.99,0.1
1217,12171,229.9,0.6,0.99,0.1
1218,12181,276.0,0.6,0.99,0.1
1219,12191,257.8,0.6,0.99,0.1
1220,12201,262.2,0.6,0.99,0.1
1221,12211,343.9,0.6,0.99,0.1
1222,12221,194.6,0.6,0.99,0.1
1223,12231,180.9,0.6,0.99,0.1
1224,12241,240.7,0.6,0.99,0.1
1225,12251,208.7,0.6,0.99,0.1
1226,12261,251.8,0.6,0.99,0.1
1227,12271,267.3,0.6,0.99,0.1
1228,12281,152.3,0.6,0.99,0.1
1229,12291,185.0,0.6,0.99,0.1
1230,12301,167.6,0.6,0.99,0.1
1231,12311,273.1,0.6,0.99,0.1
1232,12321,167.4,0.6,0.99,0.1
1233,12331,175.4,0.6,0.99,0.1
1234,12341,169.0,0.6,0.99,0.1
1235,12351,158.3,0.6,0.99,0.1
1236,12361,162.6,0.6,0.99,0.1
1237,12371,130.6,0.6,0.99,0.1
1238,12381,262.1,0.6,0.99,0.1
1239,12391,373.3,0.6,0.99,0.1
1240,12401,225.5,0.6,0.99,0.1
1241,12411,192.1,0.6,0.99,0.1
1242,12421,237.2,0.6,0.99,0.1
1243,12431,203.8,0.6,0.99,0.1
1244,12441,144.6,0.6,0.99,0.1
1245,12451,180.7,0.6,0.99,0.1
1246,12461,194.6,0.6,0.99,0.1
1247,12471,150.7,0.6,0.99,0.1
1248,12481,113.2,0.6,0.99,0.1
1249,12491,218.1,0.6,0.99,0.1
1250,12501,194.9,0.6,0.99,0.1
1251,12511,182.8,0.6,0.99,0.1
1252,12521,198.3,0.6,0.99,0.1
1253,12531,102.8,0.6,0.99,0.1
1254,12541,196.1,0.6,0.99,0.1
1255,12551,108.9,0.6,0.99,0.1
1256,12561,181.8,0.6,0.99,0.1
1257,12571,177.6,0.6,0.99,0.1
1258,12581,143.7,0.6,0.99,0.1
1259,12591,143.1,0.6,0.99,0.1
1260,12601,173.4,0.6,0.99,0.1
1261,12611,118.0,0.6,0.99,0.1
1262,12621,156.9,0.6,0.99,0.1
1263,12631,223.8,0.6,0.99,0.1
1264,12641,271.5,0.6,0.99,0.1
1265,12651,233.4,0.6,0.99,0.1
1266,12661,237.8,0.6,0.99,0.1
1267,12671,178.3,0.6,0.99,0.1
1268,12681,227.0,0.6,0.99,0.1
1269,12691,233.8,0.6,0.99,0.1
1270,12701,240.3,0.6,0.99,0.1
1271,12711,208.5,0.6,0.99,0.1
1272,12721,214.9,0.6,0.99,0.1
1273,12731,251.9,0.6,0.99,0.1
1274,12741,196.3,0.6,0.99,0.1
1275,12751,223.9,0.6,0.99,0.1
1276,12761,188.8,0.6,0.99,0.1
1277,12771,142.6,0.6,0.99,0.1
1278,12781,155.0,0.6,0.99,0.1
1279,12791,163.3,0.6,0.99,0.1
1280,12801,203.4,0.6,0.99,0.1
1281,12811,224.0,0.6,0.99,0.1
1282,12821,182.5,0.6,0.99,0.1
1283,12831,142.0,0.6,0.99,0.1
1284,12841,196.3,0.6,0.99,0.1
1285,12851,141.6,0.6,0.99,0.1
1286,12861,104.3,0.6,0.99,0.1
1287,12871,210.9,0.6,0.99,0.1
1288,12881,139.5,0.6,0.99,0.1
1289,12891,179.4,0.6,0.99,0.1
1290,12901,220.8,0.6,0.99,0.1
1291,12911,156.4,0.6,0.99,0.1
1292,12921,232.0,0.6,0.99,0.1
1293,12931,214.1,0.6,0.99,0.1
1294,12941,212.5,0.6,0.99,0.1
1295,12951,190.5,0.6,0.99,0.1
1296,12961,208.4,0.6,0.99,0.1
1297,12971,193.9,0.6,0.99,0.1
1298,12981,173.7,0.6,0.99,0.1
1299,12991,155.3,0.6,0.99,0.1
1300,13001,187.3,0.6,0.99,0.1
1301,13011,215.6,0.6,0.99,0.1
1302,13021,253.3,0.6,0.99,0.1
1303,13031,153.0,0.6,0.99,0.1
1304,13041,242.3,0.6,0.99,0.1
1305,13051,214.3,0.6,0.99,0.1
1306,13061,186.7,0.6,0.99,0.1
1307,13071,189.1,0.6,0.99,0.1
1308,13081,280.0,0.6,0.99,0.1
